City,Date,PM2.5,PM10,NO2,NH3,SO2,CO,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Region
Patna,2016-10-19,121.6,201.71,37.36,29.27,,1.8,50.2,4.55,4.91,0.81,301.0,Very Poor,North
Patna,2016-10-20,95.6,161.77,43.32,27.42,14.48,,30.99,4.3,6.39,0.42,217.0,Poor,North
Patna,2016-10-21,115.2,192.13,66.36,,8.9,2.67,24.05,3.68,14.46,1.23,284.0,Poor,North
Patna,2016-10-22,158.5,267.75,51.32,41.11,14.0,3.0,44.93,2.88,8.81,5.43,330.0,Very Poor,North
Patna,2016-10-23,151.3,247.73,37.97,31.18,13.44,3.49,57.28,5.45,15.83,2.46,324.0,Very Poor,North
Patna,2016-10-24,140.9,294.98,55.08,21.08,24.34,2.02,41.78,3.33,0.0,3.07,316.0,Very Poor,North
Patna,2016-10-25,183.8,327.38,111.96,35.06,23.76,3.2,56.46,6.43,27.78,2.13,349.0,Very Poor,North
Patna,2016-10-26,134.8,250.37,62.29,9.51,8.26,2.46,58.56,3.17,15.79,5.36,312.0,Very Poor,North
Patna,2016-10-27,137.4,,53.75,28.96,17.96,2.34,36.97,2.26,15.78,,314.0,Very Poor,North
Patna,2016-10-28,119.1,166.07,38.28,24.0,8.79,1.97,38.04,1.05,7.06,4.53,297.0,Poor,North
Patna,2016-10-29,124.0,198.2,32.21,22.34,9.12,0.81,26.04,3.79,12.38,2.26,303.0,Very Poor,North
Patna,2016-10-30,124.4,204.51,30.32,16.95,8.33,1.66,27.96,,3.72,1.63,304.0,Very Poor,North
Patna,2016-10-31,125.9,227.7,47.39,17.4,17.71,2.23,49.74,2.68,14.34,3.61,,,North
Patna,2016-11-01,151.4,338.31,59.49,46.29,34.2,1.36,66.33,5.6,15.12,2.03,324.0,Very Poor,North
Patna,2016-11-02,127.6,182.63,69.47,29.25,8.03,1.57,7.27,5.88,11.72,3.2,306.0,Very Poor,North
Patna,2016-11-03,154.5,299.91,48.7,33.63,20.31,1.81,32.94,,15.91,5.23,327.0,Very Poor,North
Patna,2016-11-04,160.1,268.54,60.37,30.51,19.06,4.19,43.74,5.37,10.23,5.22,331.0,Very Poor,North
Patna,2016-11-05,133.1,190.24,49.32,16.75,17.7,0.78,19.11,3.25,21.22,,310.0,Very Poor,North
Patna,2016-11-06,166.4,281.92,36.07,2.55,27.28,3.01,34.88,4.35,18.76,2.65,336.0,Very Poor,North
Patna,2016-11-07,168.2,,40.58,,11.55,4.45,56.39,3.49,4.92,2.78,337.0,Very Poor,North
Patna,2016-11-08,171.9,342.95,43.71,,17.04,2.37,40.95,2.96,18.37,2.61,340.0,Very Poor,North
Patna,2016-11-09,169.0,300.37,38.75,39.81,21.76,,47.99,4.45,15.58,3.54,,,North
Patna,2016-11-10,134.6,282.98,38.93,27.47,22.75,2.18,44.22,0.06,1.31,2.66,311.0,Very Poor,North
Patna,2016-11-11,179.2,355.11,75.27,,31.04,2.07,72.3,4.28,35.83,2.53,346.0,Very Poor,North
Patna,2016-11-12,173.2,256.2,48.4,20.63,31.29,2.16,32.74,4.2,14.4,1.94,341.0,Very Poor,North
Patna,2016-11-13,208.3,307.89,62.28,41.34,14.94,2.63,52.65,7.53,14.19,2.98,368.0,Very Poor,North
Patna,2016-11-14,111.7,170.14,22.96,12.95,15.12,,36.11,3.85,6.61,1.06,272.0,Poor,North
Patna,2016-11-15,249.7,373.17,43.7,53.61,25.45,5.3,121.87,8.73,24.77,6.64,400.0,Very Poor,North
Patna,2016-11-16,274.2,625.47,88.39,70.47,53.47,5.96,,6.38,25.77,2.36,410.0,Severe,North
Patna,2016-11-17,216.7,445.16,68.31,,16.39,4.45,64.71,2.28,45.08,0.48,374.0,Very Poor,North
Patna,2016-11-18,139.8,271.19,56.98,21.97,12.21,2.86,48.29,2.87,18.21,3.6,315.0,Very Poor,North
Patna,2016-11-19,236.8,339.56,84.7,37.49,28.72,4.01,80.85,7.45,2.72,2.76,390.0,Very Poor,North
Patna,2016-11-20,195.8,302.77,70.27,38.77,15.05,3.82,33.78,7.83,23.95,3.31,358.0,Very Poor,North
Patna,2016-11-21,172.3,262.27,43.8,24.92,,2.58,18.4,4.04,16.15,2.86,340.0,Very Poor,North
Patna,2016-11-22,165.3,180.23,74.43,32.67,22.06,3.14,59.46,5.5,15.54,4.57,,,North
Patna,2016-11-23,234.1,480.55,64.89,50.32,12.31,3.61,64.7,9.36,19.95,6.26,388.0,Very Poor,North
Patna,2016-11-24,188.6,292.78,52.76,,19.63,0.92,70.95,3.29,18.45,1.64,353.0,Very Poor,North
Patna,2016-11-25,,197.04,70.64,30.02,13.59,4.5,58.17,5.44,12.35,5.89,364.0,Very Poor,North
Patna,2016-11-26,188.9,333.88,73.47,45.84,25.8,2.36,49.18,4.38,19.9,3.19,353.0,Very Poor,North
Patna,2016-11-27,197.8,356.87,54.02,27.32,17.34,,54.22,6.08,16.74,0.0,360.0,Very Poor,North
Patna,2016-11-28,168.6,274.56,63.64,23.76,13.04,2.75,77.39,0.16,0.0,6.3,337.0,Very Poor,North
Patna,2016-11-29,152.5,243.57,33.36,27.74,17.43,4.07,58.96,1.93,1.94,3.81,325.0,Very Poor,North
Patna,2016-11-30,192.5,291.75,87.33,18.21,20.14,,30.48,9.15,9.44,,356.0,Very Poor,North
Patna,2016-12-01,187.4,187.65,58.7,46.39,14.35,2.74,44.61,6.98,14.14,3.79,352.0,Very Poor,North
Patna,2016-12-02,217.3,,108.18,30.09,32.49,5.41,61.58,6.7,24.22,3.54,375.0,Very Poor,North
Patna,2016-12-03,143.3,199.36,60.19,28.52,15.01,2.69,34.44,3.7,8.84,3.02,318.0,Very Poor,North
Patna,2016-12-04,198.1,272.74,71.89,31.72,24.21,,48.97,4.26,6.15,1.52,360.0,Very Poor,North
Patna,2016-12-05,245.1,453.66,64.57,54.86,31.64,5.65,137.25,9.26,15.2,6.73,396.0,Very Poor,North
Patna,2016-12-06,180.8,409.77,43.88,40.92,21.71,2.85,43.9,,20.42,3.34,,,North
Patna,2016-12-07,294.0,490.89,121.8,35.15,19.39,6.42,99.07,17.34,18.06,,418.0,Severe,North
Patna,2016-12-08,215.7,413.3,89.99,42.78,19.17,3.49,35.9,7.53,0.0,3.06,374.0,Very Poor,North
Patna,2016-12-09,,508.31,55.19,62.06,19.04,4.21,103.52,4.45,39.04,5.96,406.0,Severe,North
Patna,2016-12-10,247.7,415.73,90.09,52.25,19.45,2.53,56.03,7.66,7.99,5.44,398.0,Very Poor,North
Patna,2016-12-11,245.6,345.19,74.18,42.56,28.92,4.6,,6.74,13.34,0.2,397.0,Very Poor,North
Patna,2016-12-12,172.8,260.4,70.91,30.47,23.69,2.43,61.29,7.22,12.74,,341.0,Very Poor,North
Patna,2016-12-13,214.4,297.1,85.42,48.18,31.07,4.96,57.91,5.92,16.82,5.03,373.0,Very Poor,North
Patna,2016-12-14,228.3,395.46,65.51,31.59,18.68,4.62,67.32,,26.68,7.89,383.0,Very Poor,North
Patna,2016-12-15,214.5,305.33,92.8,43.09,24.09,5.04,57.59,7.58,20.7,11.25,373.0,Very Poor,North
Patna,2016-12-16,,,,52.43,25.82,5.15,66.64,8.5,13.72,,385.0,Very Poor,North
Patna,2016-12-17,157.3,239.78,39.21,44.36,13.39,3.31,58.48,3.57,8.04,2.49,329.0,Very Poor,North
Patna,2016-12-18,287.9,558.66,59.21,49.15,23.15,3.93,123.54,4.8,6.09,5.39,416.0,Severe,North
Patna,2016-12-19,,408.7,,53.79,16.25,5.2,66.28,12.5,26.4,4.74,403.0,Severe,North
Patna,2016-12-20,231.3,279.18,78.45,43.44,28.26,3.93,109.04,6.1,12.91,0.78,386.0,Very Poor,North
Patna,2016-12-21,222.9,319.41,52.7,40.41,37.4,,32.58,6.8,23.88,5.76,379.0,Very Poor,North
Patna,2016-12-22,313.6,439.6,85.46,50.25,42.46,1.04,85.48,1.86,28.2,12.76,426.0,Severe,North
Patna,2016-12-23,,393.94,88.98,41.63,49.51,1.74,70.22,5.85,12.06,10.39,414.0,Severe,North
Patna,2016-12-24,,208.9,73.3,29.05,16.86,2.19,44.87,3.62,9.02,0.9,343.0,Very Poor,North
Patna,2016-12-25,247.9,326.18,65.11,50.49,20.81,3.67,105.55,7.41,14.36,1.9,398.0,Very Poor,North
Patna,2016-12-26,241.1,458.31,71.94,47.59,22.7,3.81,35.37,7.92,22.52,8.23,393.0,Very Poor,North
Patna,2016-12-27,249.7,375.01,117.71,54.43,31.26,4.39,77.47,4.35,20.93,4.27,400.0,Very Poor,North
Patna,2016-12-28,261.3,513.94,111.93,59.17,11.66,3.99,19.03,11.41,21.49,4.66,405.0,Severe,North
Patna,2016-12-29,215.3,431.56,75.94,40.67,26.33,4.03,59.28,9.92,,4.36,,,North
Patna,2016-12-30,211.8,373.86,61.78,59.59,38.76,4.56,32.25,4.82,16.74,2.31,371.0,Very Poor,North
Patna,2016-12-31,233.8,346.08,77.51,54.27,23.09,3.18,27.25,6.71,13.69,3.42,388.0,Very Poor,North
Patna,2017-01-01,,291.82,,36.35,34.51,2.19,83.45,4.24,16.06,4.58,379.0,Very Poor,North
Patna,2017-01-02,294.7,576.1,128.41,54.08,56.98,6.18,0.0,8.81,21.49,4.85,418.0,Severe,North
Patna,2017-01-03,,493.13,80.14,80.27,17.95,2.92,45.99,9.89,28.8,3.2,412.0,Severe,North
Patna,2017-01-04,223.5,377.47,,,41.15,3.76,75.28,6.91,32.14,8.72,380.0,Very Poor,North
Patna,2017-01-05,234.7,398.62,98.97,51.25,18.79,,52.48,,17.0,2.13,,,North
Patna,2017-01-06,225.0,485.24,55.75,,21.75,6.38,26.67,4.24,,4.79,381.0,Very Poor,North
Patna,2017-01-07,,502.3,73.43,55.78,28.63,3.95,,8.48,39.42,6.28,422.0,Severe,North
Patna,2017-01-08,294.6,249.94,88.79,56.03,35.18,6.55,92.66,3.3,27.66,7.02,418.0,Severe,North
Patna,2017-01-09,224.8,356.72,93.54,44.59,37.02,4.24,7.8,6.84,16.36,5.82,381.0,Very Poor,North
Patna,2017-01-10,272.6,396.14,99.54,62.87,37.51,6.31,47.51,7.51,0.0,8.6,,,North
Patna,2017-01-11,259.1,433.03,87.77,59.28,42.41,4.26,90.45,9.16,0.25,3.35,404.0,Severe,North
Patna,2017-01-12,274.8,553.54,128.84,34.76,44.5,6.48,96.04,0.75,18.75,,410.0,Severe,North
Patna,2017-01-13,244.1,279.95,79.84,35.19,35.34,5.03,88.54,6.11,22.17,4.68,395.0,Very Poor,North
Patna,2017-01-14,296.9,394.68,71.6,65.03,38.98,5.18,123.53,14.69,35.29,3.16,419.0,Severe,North
Patna,2017-01-15,,430.55,74.94,38.75,32.72,5.58,115.98,,28.21,4.47,418.0,Severe,North
Patna,2017-01-16,264.9,349.32,105.81,59.84,,4.71,117.33,6.25,42.04,9.14,407.0,Severe,North
Patna,2017-01-17,306.8,526.27,101.41,54.53,24.28,6.3,,10.79,29.72,2.84,423.0,Severe,North
Patna,2017-01-18,303.4,523.25,129.09,39.47,26.68,4.82,99.87,,44.07,9.21,422.0,Severe,North
Patna,2017-01-19,221.1,541.98,75.74,61.35,23.89,4.73,,2.14,,2.69,378.0,Very Poor,North
Patna,2017-01-20,238.4,368.5,,40.24,16.65,5.27,74.82,6.71,31.27,8.98,,,North
Patna,2017-01-21,182.8,328.44,,18.48,21.34,2.7,62.65,,16.23,2.43,348.0,Very Poor,North
Patna,2017-01-22,206.9,332.17,53.46,39.41,32.07,3.01,67.52,5.2,13.23,0.77,367.0,Very Poor,North
Patna,2017-01-23,251.7,417.38,68.92,19.61,12.55,6.96,,2.67,16.52,5.06,401.0,Severe,North
Patna,2017-01-24,,448.84,144.14,88.67,37.23,4.38,,3.3,35.7,5.94,410.0,Severe,North
Patna,2017-01-25,197.8,306.81,79.16,19.8,,3.06,82.49,10.51,20.84,0.0,360.0,Very Poor,North
Patna,2017-01-26,201.5,522.28,73.32,8.79,44.27,2.17,74.33,2.93,36.11,1.18,363.0,Very Poor,North
Patna,2017-01-27,225.2,443.12,67.93,51.62,34.88,4.27,37.54,4.36,16.77,,381.0,Very Poor,North
Patna,2017-01-28,287.9,428.81,100.68,,32.43,,87.96,9.83,11.61,,416.0,Severe,North
Patna,2017-01-29,310.8,469.58,90.14,33.53,37.72,2.77,73.6,6.17,27.99,3.7,,,North
Patna,2017-01-30,235.2,345.2,77.2,50.07,24.79,3.84,75.2,,28.26,1.66,389.0,Very Poor,North
Patna,2017-01-31,283.7,581.28,116.82,15.66,37.2,7.23,69.84,19.62,0.48,6.09,414.0,Severe,North
Patna,2017-02-01,280.9,489.9,102.11,38.65,26.92,5.93,13.02,,23.99,7.17,413.0,Severe,North
Patna,2017-02-02,285.5,757.05,134.89,36.52,60.19,0.96,70.46,9.24,21.95,6.52,415.0,Severe,North
Patna,2017-02-03,,485.59,73.72,46.24,46.56,5.56,66.96,8.71,39.72,1.47,392.0,Very Poor,North
Patna,2017-02-04,198.0,261.4,62.09,43.43,14.79,2.17,24.0,2.91,10.68,0.0,360.0,Very Poor,North
Patna,2017-02-05,220.5,268.43,62.9,,9.95,4.4,93.73,8.06,19.47,6.21,377.0,Very Poor,North
Patna,2017-02-06,272.2,539.76,98.08,37.12,45.96,8.73,70.53,8.25,25.73,1.45,409.0,Severe,North
Patna,2017-02-07,206.2,366.55,70.48,41.45,24.97,3.58,42.91,,21.3,2.31,366.0,Very Poor,North
Patna,2017-02-08,260.4,,106.04,,35.56,4.94,76.37,,32.32,,405.0,Severe,North
Patna,2017-02-09,245.8,395.71,46.92,49.66,16.42,3.67,,4.99,15.6,6.11,397.0,Very Poor,North
Patna,2017-02-10,254.6,440.0,116.05,97.64,35.98,5.83,84.94,9.86,6.16,0.0,402.0,Severe,North
Patna,2017-02-11,148.1,193.95,59.12,27.11,13.04,2.65,43.1,1.47,13.72,3.57,322.0,Very Poor,North
Patna,2017-02-12,327.9,468.11,138.84,48.97,60.67,4.12,105.1,9.44,41.9,9.35,432.0,Severe,North
Patna,2017-02-13,192.3,310.39,103.07,39.6,29.65,2.35,52.01,3.93,24.52,5.26,,,North
Patna,2017-02-14,287.3,408.9,114.35,57.81,4.98,5.89,130.73,14.71,25.45,8.13,415.0,Severe,North
Patna,2017-02-15,,387.3,,50.69,28.31,4.75,64.25,8.45,12.04,9.06,403.0,Severe,North
Patna,2017-02-16,156.6,262.92,52.01,30.04,13.24,1.54,51.48,4.26,16.53,0.55,328.0,Very Poor,North
Patna,2017-02-17,303.0,508.92,,64.03,30.35,3.6,135.69,12.89,31.46,6.29,422.0,Severe,North
Patna,2017-02-18,251.0,276.83,78.24,58.51,34.92,2.63,68.75,3.17,20.56,2.66,500.0,Severe,North
Patna,2017-02-19,192.8,293.61,46.96,24.97,22.09,1.64,42.84,1.52,,5.2,356.0,Very Poor,North
Patna,2017-02-20,210.1,318.81,89.2,62.4,27.44,4.94,,6.46,18.98,4.88,369.0,Very Poor,North
Patna,2017-02-21,264.8,350.99,72.07,45.26,20.99,5.1,86.36,8.15,19.52,8.87,407.0,Severe,North
Patna,2017-02-22,232.9,,82.86,56.97,30.04,3.1,,8.44,10.09,0.43,387.0,Very Poor,North
Patna,2017-02-23,250.1,507.67,97.44,59.22,36.72,4.51,24.57,5.14,30.56,6.47,,,North
Patna,2017-02-24,213.2,332.56,77.85,38.24,24.87,3.99,44.07,8.7,17.76,5.3,372.0,Very Poor,North
Patna,2017-02-25,221.8,394.63,74.94,42.31,25.56,5.51,,6.07,17.77,0.06,,,North
Patna,2017-02-26,221.2,368.44,74.29,54.66,28.77,3.89,76.48,6.57,14.79,3.52,378.0,Very Poor,North
Patna,2017-02-27,,259.73,41.01,16.94,12.9,3.39,,4.13,21.51,3.5,303.0,Very Poor,North
Patna,2017-02-28,203.0,257.16,82.42,,29.99,3.6,70.87,8.55,4.05,4.32,364.0,Very Poor,North
Patna,2017-03-01,211.7,375.4,83.43,44.27,19.64,2.52,23.17,6.69,23.57,3.51,371.0,Very Poor,North
Patna,2017-03-02,242.1,404.43,,27.52,24.54,5.56,113.21,6.64,30.29,8.26,394.0,Very Poor,North
Patna,2017-03-03,173.5,309.02,63.62,,14.74,3.42,46.68,,24.2,6.03,341.0,Very Poor,North
Patna,2017-03-04,252.7,310.87,66.28,55.92,31.23,3.56,40.81,0.0,5.46,3.64,402.0,Severe,North
Patna,2017-03-05,194.3,298.01,66.48,55.4,14.48,1.23,31.13,8.69,14.95,4.97,357.0,Very Poor,North
Patna,2017-03-06,182.5,286.86,36.49,32.87,21.98,4.14,67.02,10.37,15.29,4.09,348.0,Very Poor,North
Patna,2017-03-07,,305.34,77.37,36.79,,2.75,51.98,2.65,20.79,1.35,362.0,Very Poor,North
Patna,2017-03-08,198.8,278.71,,,29.95,3.48,56.71,7.47,12.58,0.07,361.0,Very Poor,North
Patna,2017-03-09,158.1,257.24,54.66,36.92,18.01,3.71,54.29,,0.0,1.57,329.0,Very Poor,North
Patna,2017-03-10,199.9,,68.12,41.42,35.07,3.61,68.36,10.3,3.33,7.42,362.0,Very Poor,North
Patna,2017-03-11,104.1,131.77,26.64,9.02,10.0,1.57,34.4,3.5,8.58,2.76,246.0,Poor,North
Patna,2017-03-12,213.1,292.86,65.27,29.31,12.41,3.68,21.76,4.97,0.0,3.75,372.0,Very Poor,North
Patna,2017-03-13,164.1,302.7,54.23,31.56,20.05,2.41,38.07,3.67,13.94,2.37,334.0,Very Poor,North
Patna,2017-03-14,,251.96,44.15,63.22,20.53,2.53,59.91,8.14,23.4,2.53,363.0,Very Poor,North
Patna,2017-03-15,167.5,270.42,63.17,33.95,13.64,2.55,44.9,8.37,13.87,8.89,337.0,Very Poor,North
Patna,2017-03-16,,220.43,66.04,45.59,24.28,3.31,44.13,4.54,0.0,4.96,341.0,Very Poor,North
Patna,2017-03-17,167.8,334.3,50.91,33.02,28.94,4.23,67.28,0.8,6.42,4.53,337.0,Very Poor,North
Patna,2017-03-18,155.5,227.17,48.66,28.47,10.0,3.11,31.33,5.02,10.79,5.18,327.0,Very Poor,North
Patna,2017-03-19,221.4,422.19,93.08,36.12,18.36,2.23,62.46,5.71,16.61,2.2,378.0,Very Poor,North
Patna,2017-03-20,184.6,295.83,56.81,38.73,21.55,1.9,37.93,6.86,16.26,0.11,350.0,Very Poor,North
Patna,2017-03-21,192.6,324.91,49.5,30.78,24.44,1.17,67.48,8.34,24.27,6.07,356.0,Very Poor,North
Patna,2017-03-22,145.0,284.81,54.22,21.74,20.25,2.95,70.32,6.7,9.0,3.39,319.0,Very Poor,North
Patna,2017-03-23,176.3,310.97,57.0,53.81,16.54,4.76,22.74,4.38,21.32,1.67,343.0,Very Poor,North
Patna,2017-03-24,142.3,261.41,28.29,37.9,25.92,3.73,48.26,3.45,10.72,3.26,317.0,Very Poor,North
Patna,2017-03-25,165.5,225.45,68.72,26.05,25.37,2.61,42.83,5.2,15.53,2.61,335.0,Very Poor,North
Patna,2017-03-26,175.5,279.75,73.79,30.47,13.01,2.14,87.14,0.69,6.24,3.02,343.0,Very Poor,North
Patna,2017-03-27,139.5,266.35,57.77,23.43,25.56,1.68,29.52,,5.18,3.27,315.0,Very Poor,North
Patna,2017-03-28,198.1,205.48,63.48,50.89,21.53,,63.9,6.78,,5.48,360.0,Very Poor,North
Patna,2017-03-29,159.1,223.91,49.19,18.32,20.51,3.28,51.77,5.95,15.17,4.39,330.0,Very Poor,North
Patna,2017-03-30,146.2,274.68,34.72,16.98,18.07,3.17,39.0,5.65,14.99,0.0,320.0,Very Poor,North
Patna,2017-03-31,208.7,287.85,55.8,56.14,25.22,2.89,,3.78,12.02,5.82,368.0,Very Poor,North
Patna,2017-04-01,131.7,159.86,31.75,21.35,9.91,1.83,38.27,2.63,6.18,1.46,309.0,Very Poor,North
Patna,2017-04-02,177.9,,53.53,36.82,12.18,2.24,53.53,0.0,18.34,2.17,345.0,Very Poor,North
Patna,2017-04-03,,202.64,53.64,20.41,14.9,2.3,37.04,1.86,11.16,2.46,275.0,Poor,North
Patna,2017-04-04,69.8,133.96,15.25,14.5,12.83,1.16,12.18,2.62,10.25,0.62,131.0,Moderate,North
Patna,2017-04-05,77.5,155.17,32.93,17.29,,1.65,32.87,,6.09,1.67,,,North
Patna,2017-04-06,81.0,157.71,35.04,18.16,13.76,,,2.23,10.9,2.53,169.0,Moderate,North
Patna,2017-04-07,137.1,242.42,54.61,24.66,24.3,2.13,48.21,,,2.61,313.0,Very Poor,North
Patna,2017-04-08,174.5,247.39,64.08,24.06,15.89,2.64,50.76,2.96,9.92,3.1,342.0,Very Poor,North
Patna,2017-04-09,133.6,192.02,37.97,13.67,16.02,2.56,47.17,3.64,7.45,1.91,311.0,Very Poor,North
Patna,2017-04-10,125.5,212.78,34.65,12.43,12.13,2.07,42.31,3.07,10.02,2.65,304.0,Very Poor,North
Patna,2017-04-11,153.3,254.11,32.88,24.36,30.04,3.95,63.28,6.05,18.22,2.7,326.0,Very Poor,North
Patna,2017-04-12,135.3,261.29,57.35,22.2,14.39,1.97,56.78,4.61,14.33,3.48,312.0,Very Poor,North
Patna,2017-04-13,85.4,164.36,25.84,14.77,7.25,1.57,24.93,,1.5,1.53,184.0,Moderate,North
Patna,2017-04-14,128.3,241.64,56.15,24.14,13.49,2.23,50.89,6.64,9.16,2.23,307.0,Very Poor,North
Patna,2017-04-15,110.0,152.6,27.97,17.99,8.11,2.05,44.58,2.45,14.71,1.77,266.0,Poor,North
Patna,2017-04-16,93.4,148.87,21.37,18.85,10.37,1.26,18.97,1.45,10.46,1.41,209.0,Poor,North
Patna,2017-04-17,111.5,189.23,36.95,24.48,15.78,2.09,30.92,1.71,7.31,1.89,271.0,Poor,North
Patna,2017-04-18,105.2,132.24,42.54,23.08,,1.37,22.9,1.28,8.03,1.92,250.0,Poor,North
Patna,2017-04-19,121.5,221.32,55.8,25.13,9.93,3.33,31.82,1.11,12.02,0.5,301.0,Very Poor,North
Patna,2017-04-20,102.1,161.17,40.41,26.26,10.86,1.62,39.91,2.01,9.45,2.59,239.0,Poor,North
Patna,2017-04-21,88.4,143.44,31.71,24.73,6.11,1.52,40.86,3.81,6.97,1.7,194.0,Moderate,North
Patna,2017-04-22,110.9,171.72,44.34,25.24,5.84,0.88,22.12,0.47,13.49,0.47,269.0,Poor,North
Patna,2017-04-23,96.3,120.93,17.28,22.16,7.84,2.32,38.35,,0.42,1.36,219.0,Poor,North
Patna,2017-04-24,,258.2,47.86,,22.44,2.85,47.68,6.47,19.1,3.48,318.0,Very Poor,North
Patna,2017-04-25,71.8,104.04,,14.19,13.13,2.09,24.91,2.69,2.07,1.13,138.0,Moderate,North
Patna,2017-04-26,89.9,138.24,36.03,15.55,3.63,2.03,39.95,3.05,7.48,0.99,200.0,Moderate,North
Patna,2017-04-27,84.3,166.26,23.97,27.03,13.47,1.67,52.73,3.98,6.11,0.82,180.0,Moderate,North
Patna,2017-04-28,91.1,152.42,25.83,12.07,11.83,2.08,47.62,2.83,10.42,0.14,201.0,Poor,North
Patna,2017-04-29,113.1,138.7,36.21,18.98,10.56,0.96,20.11,1.65,6.34,3.06,276.0,Poor,North
Patna,2017-04-30,91.2,118.42,31.52,17.01,15.91,1.82,4.75,3.17,9.13,2.84,202.0,Poor,North
Patna,2017-05-01,93.3,184.61,29.75,20.28,7.06,0.99,37.71,2.8,3.56,2.62,209.0,Poor,North
Patna,2017-05-02,48.8,72.85,9.98,13.26,4.97,0.9,16.41,2.0,5.76,1.37,,,North
Patna,2017-05-03,90.9,174.34,26.61,15.99,5.04,2.46,16.43,4.46,10.16,2.0,500.0,Severe,North
Patna,2017-05-04,101.1,144.46,49.6,18.03,16.44,1.52,12.97,,6.63,2.49,236.0,Poor,North
Patna,2017-05-05,42.9,72.13,17.28,8.94,4.97,,17.35,0.54,3.45,1.47,71.0,Satisfactory,North
Patna,2017-05-06,68.7,97.63,14.79,12.73,7.08,0.75,17.68,1.8,3.81,,127.0,Moderate,North
Patna,2017-05-07,82.2,78.14,30.12,18.98,3.25,1.71,24.33,1.06,5.7,0.9,173.0,Moderate,North
Patna,2017-05-08,107.8,158.06,57.76,29.06,7.39,2.89,41.79,3.02,12.65,3.15,258.0,Poor,North
Patna,2017-05-09,79.3,151.73,24.76,,9.06,1.0,29.79,1.97,7.64,1.91,164.0,Moderate,North
Patna,2017-05-10,115.4,183.36,31.83,34.48,13.86,1.74,39.64,2.93,9.13,5.28,,,North
Patna,2017-05-11,74.6,99.4,34.09,13.21,9.95,1.6,6.71,3.38,5.01,,147.0,Moderate,North
Patna,2017-05-12,77.2,162.04,38.81,13.17,8.65,1.26,37.23,2.5,8.61,1.43,156.0,Moderate,North
Patna,2017-05-13,97.1,151.67,24.59,25.29,9.2,1.95,12.27,3.24,10.99,1.87,222.0,Poor,North
Patna,2017-05-14,106.2,137.15,,9.82,11.39,1.24,26.33,4.39,14.48,0.65,253.0,Poor,North
Patna,2017-05-15,108.2,222.54,40.94,30.46,11.1,1.65,25.84,4.29,9.31,1.39,260.0,Poor,North
Patna,2017-05-16,77.3,131.38,21.3,18.55,13.15,1.8,50.17,2.75,12.26,1.69,157.0,Moderate,North
Patna,2017-05-17,82.9,143.44,30.22,15.96,6.18,1.05,36.14,3.42,13.43,1.33,176.0,Moderate,North
Patna,2017-05-18,79.1,111.34,35.01,11.59,9.39,1.56,8.89,3.2,10.36,1.8,163.0,Moderate,North
Patna,2017-05-19,84.8,143.51,40.08,17.24,10.11,1.21,0.0,,7.62,0.95,182.0,Moderate,North
Patna,2017-05-20,118.2,182.0,33.34,26.22,13.61,2.0,22.8,,12.86,1.4,294.0,Poor,North
Patna,2017-05-21,56.1,92.58,19.3,11.94,5.81,,10.57,1.31,2.27,1.51,93.0,Satisfactory,North
Patna,2017-05-22,83.9,147.53,32.53,15.57,12.96,2.26,35.02,0.56,7.92,1.81,179.0,Moderate,North
Patna,2017-05-23,102.9,160.45,26.64,25.73,12.26,1.5,27.65,1.13,9.97,1.74,241.0,Poor,North
Patna,2017-05-24,91.6,150.87,32.33,15.81,10.01,1.09,38.81,2.7,0.86,0.38,203.0,Poor,North
Patna,2017-05-25,98.5,166.44,34.32,19.69,13.84,2.59,34.83,3.37,6.59,0.45,227.0,Poor,North
Patna,2017-05-26,89.6,164.98,39.98,,6.39,1.32,34.06,2.69,13.3,1.62,199.0,Moderate,North
Patna,2017-05-27,111.6,162.61,46.71,5.27,13.32,1.72,4.63,2.83,3.78,1.4,,,North
Patna,2017-05-28,86.0,122.03,27.88,15.32,16.01,,,2.61,6.5,0.3,186.0,Moderate,North
Patna,2017-05-29,91.2,185.01,44.32,22.01,9.91,1.77,,2.46,3.8,3.84,,,North
Patna,2017-05-30,65.8,85.53,24.88,14.78,9.17,1.5,18.47,,4.4,1.41,118.0,Moderate,North
Patna,2017-05-31,88.0,169.87,,11.02,,1.33,15.99,0.44,,2.0,193.0,Moderate,North
Patna,2017-06-01,87.5,158.53,32.26,17.38,10.24,1.11,7.71,5.28,8.01,1.37,192.0,Moderate,North
Patna,2017-06-02,67.8,133.44,24.59,,7.27,1.33,17.2,2.78,11.94,1.07,124.0,Moderate,North
Patna,2017-06-03,,94.58,21.39,5.23,10.56,0.69,12.91,1.98,9.26,,148.0,Moderate,North
Patna,2017-06-04,75.7,114.25,18.75,12.41,3.42,0.98,28.82,2.64,4.64,0.64,151.0,Moderate,North
Patna,2017-06-05,75.0,99.46,24.95,13.15,7.59,1.29,27.32,1.2,9.65,2.34,149.0,Moderate,North
Patna,2017-06-06,108.2,192.15,51.83,27.98,13.85,1.24,44.09,3.6,17.57,2.97,,,North
Patna,2017-06-07,91.8,142.48,34.08,7.76,13.15,2.26,42.86,,1.52,1.34,204.0,Poor,North
